Year,AnnualMaxLoss
72829,23931906.866614
72830,10459134.840581
72831,2549417.576918
72832,1072839.499989
72833,317353590.106987
72834,47487.324499
72835,33910882.152566
72836,1493240.854557
72837,520204.128113
72838,8999182.858847
72839,7697237.267371
72840,290083874.994781
72841,9653131.616965
72842,72492.950246
72843,13004710.378700
72844,165763.753415
72845,1270929.854495
72846,202127.302823
72847,53689373.772417
72848,1600917.996991
72849,143343615.785316
72850,5241887.047519
72851,1065103.582951
72852,74012020.317024
72853,36445.767355
72854,6010051.464111
72855,7137229.328270
72856,198751.513109
72857,285226.264152
72858,115803.854850
72859,1588937.810244
72860,1677789.042778
72861,39812637.649140
72862,923596.584396
72863,2203604.088898
72864,15911851.554469
72865,25978.702441
72866,5290819.519728
72867,1072493.832160
72868,1631996.701806
72869,854393087.243627
72870,6649890.450517
72871,2423112.052012
72872,2.360135
72873,79613445.765134
72874,1458189.019019
72875,7762437.198611
72876,5977757.826783
72877,76521237.199945
72878,3939571.119425
72879,300191015.939594
72880,9222669.676119
72881,9848616.169133
72882,66077682.547485
72883,406.117006
72884,1166068.505908
72885,40990.372670
72886,921942.271227
72887,4980865.586911
72888,2333924.505260
72889,69722311.525236
72890,80734040.081369
72891,5285206.795925
72892,50315127.343932
72893,731533.656102
72894,22857689.811203
72895,165606319.003959
72896,2783778.932212
72897,3363849.089956
72898,30557361.265929
72899,103513691.317097
72900,2103615.490163
72901,937992.641052
72902,57127147.205232
72903,896740.252843
72904,1753882.323157
72905,703117.913501
72906,225735396.302424
72907,26649.709286
72908,1706110.182979
72909,31165536.535485
72910,226542.621934
72911,2867640.234027
72912,74891562.729820
72913,313903.156595
72914,1082353.735590
72915,26124043.146654
72916,3618457.900648
72917,10337069.077341
72918,1117011000.849806
72919,5651627.705827
72920,37857548.014682
72921,79547883.771363
72922,155300553.240149
72923,42039875.515862
72924,800800.659252
72925,14096950.767129
72926,92926937.687258
72927,68616132.815692
72928,1792817.951189
72929,10009645.387322
72930,2196743.326325
72931,269722461.496315
72932,1030718.495690
72933,30955.637296
72934,630776.406755
72935,1086116.096462
72936,52368596.428192
72937,9841253.738299
72938,78548890.191141
72939,783428.908401
72940,924166.923332
72941,109869925.561460
72942,901710.039035
72943,3048106.690847
72944,10840.949089
72945,4117.682514
72946,179867903.712497
72947,378135.989968
72948,74900844.769441
72949,3483404.451989
72950,4599872.322127
72951,27529638.818366
72952,1082974.776581
72953,3801724.299165
72954,2195195.362258
72955,1365041.237012
72956,9927260.356352
72957,325204796.674196
72958,31443176.900069
72959,64774425.762935
72960,843332.014534
72961,33629264.097660
72962,13409815.028365
72963,7217532.390808
72964,384861.009653
72965,346077.404773
72966,43343960.814418
72967,9637742.576831
72968,35127246.891927
72969,15308.464961
72970,3866312.743227
72971,3485582055.228568
72972,159119405.532199
72973,300883.176646
72974,10426739.581949
72975,144082.862328
72976,1663139.801626
72977,3863907.939093
72978,478572.261233
72979,1015604.222562
72980,2847729.426726
72981,170541827.055109
72982,542247.182273
72983,402046.450568
72984,175768.909475
72985,139701175.599616
72986,19426.495735
72987,7709845.369196
72988,44135934.045716
72989,1180744.125343
72990,703185.389490
72991,4159372716.860890
72992,18304904.457866
72993,6078332.807795
72994,327613.011446
72995,556980604.488051
72996,854851.800027
72997,83796.355156
72998,64223.919863
72999,41412141.147857
73000,2263403.732129
73001,5697369.056654
73002,2282275.576188
73003,3558290.947973
73004,145953.257132
73005,997360.889650
73006,3568047.752656
73007,487.199182
73008,69470.411888
73009,83368102.057519
73010,2004639.010103
73011,74984.772079
73012,343854.950788
73013,174952.849926
73014,2274260.821727
73015,186087759.570010
73016,622332317.795450
73017,22022349.556901
73018,2280038.075909
73019,96186.932627
73020,10737207.399835
73021,2127889.534384
73022,3855086.829819
73023,37730241.414410
73024,20022499.445163
73025,12616747.800964
73026,766996.464605
73027,1602873.843940
73028,5798264.400667
73029,3091.890067
73030,22583521.967784
73031,993295.869039
73032,126161159.951068
73033,6914271.263860
73034,680578.573238
73035,5633499.901288
73036,2776284.294429
73037,5649495.844434
73038,41210140.198574
73039,246566.213769
73040,1656443.717827
73041,916463.788814
73042,51247.798515
73043,1352385.196318
73044,222308621.689361
73045,2091909.830399
73046,4601744.839239
73047,42744804.162915
73048,2647169.274647
73049,1553238.657509
73050,3286738.929448
73051,80494567.659635
73052,2014559.873381
73053,475713731.717247
73054,75705604.191404
73055,565140.998080
73056,5142475.183954
73057,2693515.116817
73058,16397405.710475
73059,3146352.119426
73060,348650736.857034
73061,489240001.118020
73062,147915.303268
73063,24889992.105138
73064,536332.965502
73065,4292294.031302
73066,193108829.782196
73067,229548112.724125
73068,231934950.859613
73069,4677792.625677
73070,17122217.367678
73071,13389.108904
73072,130677838.751560
73073,10530541.362595
73074,713024574.732472
73075,2317345.455459
73076,151910270.718164
73077,1470879.460657
73078,1111001.487166
73079,6510.004460
73080,42874971.597365
73081,1742352.288278
73082,21308928.105388
73083,21537957.096460
73084,298513.290467
73085,185474.685347
73086,28652508.081846
73087,2562992.339695
73088,939191.798109
73089,16381134.139154
73090,79896228.009667
73091,471531.487869
73092,4118792.288927
73093,26664666.110670
73094,441042995.868740
73095,294005.064319
73096,7287681.799285
73097,3380604.441506
73098,97802783.319035
73099,175462830.443178
73100,14399341.942781
73101,40020429.740612
73102,375664760.635525
73103,64467246.039458
73104,1775159.396829
73105,33272682.123036
73106,26927.824417
73107,155985.235749
73108,15588591.190922
73109,603335.862306
73110,62320801.986229
73111,6226627.750266
73112,8222211.485434
73113,240417.174122
73114,9880965.006390
73115,73398809.799350
73116,1291174.740607
73117,1943227.432693
73118,18748751.498877
73119,927225.112591
73120,1946039.553080
73121,79427378.494687
73122,50748279.689861
73123,1674408.726098
73124,2532081.843293
73125,371373857.971555
73126,31958786.600663
73127,155155611.459900
73128,17367.831659
73129,5418551.419923
73130,4551243.096322
73131,86141211.706258
73132,6070243.026085
73133,29747.615881
73134,268223.234373
73135,5481129.407882
73136,215236.014245
73137,8702696.929423
73138,2337936.515009
73139,11758403.367104
73140,1471341.528346
73141,1261266.061416
73142,136234593.107379
73143,162249.575195
73144,33347913.771960
73145,784261.288358
73146,63198.820957
73147,23550498.028955
73148,16219.212839
73149,704592.981435
73150,991093.989329
73151,132952347.466378
73152,6316295.844970
73153,5843849.423257
73154,172042.362557
73155,5121835.696170
73156,11458759.046319
73157,8525793.324102
73158,29663.275601
73159,2317263.047901
73160,4821482.521320
73161,771406.170950
73162,26009096.717175
73163,303042.247695
73164,2180181.085128
73165,29769502.898362
73166,146543798.208284
73167,4675505.175739
73168,780454.695237
73169,17977791.884712
73170,30511.891742
73171,3804440.734652
73172,321363.743229
73173,109174653.597985
73174,3582449.023607
73175,13369.162564
73176,7887378.991526
73177,680262.676664
73178,1231881.437142
73179,16192560.246945
73180,407037.413254
73181,7413147.226248
73182,11559262.091476
73183,1661178.277288
73184,45735909.933711
73185,138695.232678
73186,216706308.490748
73187,165470.024689
73188,3675408.802238
73189,1597934.094727
73190,38712.977297
73191,33406.207975
73192,313713.846347
73193,772060.308608
73194,3087381.954223
73195,41207544.390699
73196,7551303.557378
73197,2905966.170735
73198,35431616.131803
73199,2493044.464867
73200,3211290.196300
73201,1117692.662016
73202,2071449.687163
73203,268764.129856
73204,8842864.283418
73205,2943941.790215
73206,2452791.866194
73207,15335878.710222
73208,1678712.868046
73209,17564520.571764
73210,681935.361189
73211,137653.397972
73212,32830317.606367
73213,2786861.732820
73214,281996.313040
73215,2807177.261431
73216,8772246.321485
73217,1338455.083275
73218,10091321.508741
73219,5623438.771128
73220,2345.013253
73221,12018557.328191
73222,138720.021590
73223,925066.410839
73224,8793049.093601
73225,152511.255420
73226,82628630.212572
73227,44155.136586
73228,1218760.088869
73229,3555786.314031
73230,7134542.778902
73231,86758.252344
73232,504285.474761
73233,3491032.314601
73234,477075.819265
73235,3296633.841748
73236,1037305.689675
73237,1988337.955795
73238,54203590.986707
73239,44279348.198028
73240,1084288.877340
73241,26139533.150748
73242,176805.394056
73243,3885076.700322
73244,93336998.368089
73245,755962.929144
73246,872837.617179
73247,1811462.978518
73248,134837.032886
73249,895243.279157
73250,718202.614082
73251,4621168.601783
73252,768706.215071
73253,8341599.271219
73254,7044851.732010
73255,2523658.196461
73256,818348.240059
73257,157628790.002672
73258,5366228.511167
73259,731516300.783984
73260,4696850.979662
73261,7978446.000146
73262,232488536.886167
73263,14562128.457858
73264,25769151.793765
73265,177813.347298
73266,7677031.926683
73267,165252121.309793
73268,10256121.361656
73269,1920230.594633
73270,116702.401696
73271,241364.992591
73272,7606946.470665
73273,2041391.151400
73274,24940.745366
73275,83988798.906764
73276,207398.084481
73277,337768.850054
73278,120850.243383
73279,25656.628120
73280,71902227.451784
73281,3256648.251818
73282,71336510.164034
73283,28298229.115627
73284,586220.622665
73285,219826.710709
73286,6623883.813838
73287,883532.056530
73288,49662319.160758
73289,6868679.499561
73290,1493399960.822163
73291,677307.650657
73292,29244887.078592
73293,376608824.472818
73294,14889418.995211
73295,14192382.695930
73296,1104560.620529
73297,13296624.723568
73298,22142396.981809
73299,1003260052.962410
73300,659527.323229
73301,198595825.234495
73302,15959402.628630
73303,34574258.451127
73304,41860.509018
73305,2434011.701402
73306,424271394.719880
73307,1526244.989625
73308,208649.347745
73309,1607287.698763
73310,4102343.461969
73311,18072122.304541
73312,2238154.907611
73313,326663248.069994
73314,41518474.828612
73315,107396.574965
73316,1181250.533310
73317,151586553.231429
73318,1581073.065563
73319,159377.375041
73320,1578524.505577
73321,2690687.174406
73322,4949298.536460
73323,2684848.393302
73324,246684.591982
73325,19664145.311251
73326,717127.644058
73327,1935076.622376
73328,101452805.976920
73329,36881901.713472
73330,205832.327807
73331,18420354.238554
73332,9571756.562167
73333,17243454.487294
73334,3352295.519523
73335,218886368.486869
73336,7469147.411800
73337,4756852.982850
73338,482208.756739
73339,46184408.259312
73340,11251989.504335
73341,4021138.868013
73342,505011.304622
73343,1261256.221918
73344,304512257.677504
73345,15168096.170100
73346,44291448.428059
73347,110295550.116037
73348,27183897.226379
73349,3041770.836658
73350,469000.390579
73351,201679.709997
73352,16871132.725701
73353,39566517.989922
73354,2996985.715721
73355,1626788.299701
73356,3420828.048390
73357,408188.143195
73358,10608352.265316
73359,17380132.799719
73360,3132910.509808
73361,1701662.579616
73362,17022936.892060
73363,32505152.330344
73364,25838.921167
73365,1207233.302164
73366,2328876.110478
73367,25198807.928536
73368,104915.628371
73369,3974815.753059
73370,28402410.613194
73371,13802819.848202
73372,12711367.203192
73373,377132084.478337
73374,9586644.900564
73375,30666178.057010
73376,6881679.512134
73377,3255796.613338
73378,16857800.078207
73379,409626512.887010
73380,91790.825214
73381,116800942.970393
73382,15008086.432730
73383,1040833.703500
73384,219245.075390
73385,1869531.670854
73386,36350179.441388
73387,1660451.444035
73388,10083718.579130
73389,904829.193638
73390,10635860.284407
73391,164683788.870354
73392,4024642.439429
73393,320431350.938220
73394,2176884.030945
73395,19451728.927492
73396,210603.082670
73397,4722089.344353
73398,378036820.183628
73399,1968353.645835
73400,403100.227607
73401,305399173.517600
73402,904045.799386
73403,787273.839669
73404,1472341.572547
73405,5131743.304925
73406,1853385.582608
73407,5152692.319265
73408,12316275.577174
73409,281015451.913253
73410,4888559.004317
73411,651447.745141
73412,275396383.265902
73413,353192922.000264
73414,68767613.826108
73415,23187241.517490
73416,4747495.364709
73417,414050.069647
73418,418368657.060689
73419,658170.791823
73420,1148542.843317
73421,4777104.966019
73422,55437350.258574
73423,170396079.987269
73424,76641903.007231
73425,17229253.413522
73426,3922167.480057
73427,15149483.745775
73428,3294404.960331
73429,212847.821494
73430,102424915.745451
73431,173869.954456
73432,54452729.992843
73433,5035985.722926
73434,989619.788024
73435,1309238.346936
73436,809989.880152
73437,1155387.297990
73438,649120103.367829
73439,4901095.584206
73440,12051471.351051
73441,90925.477141
73442,42416.480267
73443,31818915.629625
73444,1169416.835543
73445,37370817.095862
73446,877239.553895
73447,22467979.703994
73448,1013684.998452
73449,446540566.447450
73450,1253683.084657
73451,8764887.772780
73452,951233.763908
73453,157287834.321715
73454,257268.375797
73455,1637871.115553
73456,12843641.281664
73457,16101923.506304
73458,23131088.616040
73459,2724903.061053
73460,338505949.976633
73461,1170218.779467
73462,629736.184591
73463,32604079.938847
73464,92075286.760239
73465,20158.002785
73466,2028910.992520
73467,1337509.155134
73468,2050824.834989
73469,33738356.897018
73470,546575.521623
73471,5491544.470662
73472,29991796.146955
73473,2643450.113180
73474,205968.405296
73475,692422.768212
73476,1173092.254204
73477,29018147.968466
73478,26409727.685166
73479,403828.188792
73480,556946.034177
73481,281541.543538
73482,51995.155800
73483,13385272.541561
73484,2536720.919128
73485,3181510.481487
73486,21680523.532915
73487,3566551.818104
73488,7888.471668
73489,75410.658807
73490,4213971.235613
73491,35021806.112748
73492,385604.415699
73493,297548.166796
73494,3209136.952465
73495,6098142.469914
73496,61047995.773846
73497,17638092.657754
73498,692492375.478795
73499,7650266.716788
73500,104220400.610167
73501,4262718.434316
73502,34036676.773714
73503,196512.623275
73504,109805473.952445
73505,7585823.838170
73506,93138598.995161
73507,3075555.117168
73508,19775503.948898
73509,135167998.217842
73510,2527522.038736
73511,3748078.255374
73512,47171567.504542
73513,25730.709903
73514,620359.417582
73515,2265970.419087
73516,60905.998710
73517,889690.277075
73518,5435394.969629
73519,30373.986614
73520,1922605.949813
73521,95466475.536741
73522,144823641.280144
73523,156020241.117704
73524,14460532.862295
73525,985830469.803654
73526,3293323.426646
73527,7775469.499367
73528,13547674.616413
73529,8195408.566162
73530,8522847.238056
73531,5009.402548
73532,8905767.940616
73533,103682.715459
73534,309534.353853
73535,8307540.409193
73536,320120546.620826
73537,330953.439473
73538,46346467.538718
73539,244491745.335688
73540,246792.386444
73541,1720413.542004
73542,63283596.936853
73543,24363350.759573
73544,898228.993298
73545,109625635.591290
73546,1078495.516905
73547,6562834.435990
73548,376689.566296
73549,1909469.886361
73550,9671.608899
73551,296774.511250
73552,15833874.444753
73553,5485135.214042
73554,68070.513925
73555,81373373.285081
73556,9009369.411903
73557,2949312.487310
73558,14942675.610134
73559,152518448.156918
73560,48827711.557287
73561,7981440.199967
73562,242896.425320
73563,3030566.697689
73564,22580379.007394
73565,69648272.851314
73566,2250273.678643
73567,61774043.515262
73568,205163183.436275
73569,386582718.476387
73570,1301200.711911
73571,197546.406504
73572,3939024.429496
73573,26376349.611025
73574,49734685.075102
73575,26983132.558835
73576,21411562.421962
73577,2471676.366830
73578,100539.295877
73579,41791391.382396
73580,14037415.048159
73581,2625705.333705
73582,7385764.739052
73583,118024712.824690
73584,77873089.717846
73585,2908501.237486
73586,2398441.322318
73587,2728119.263673
73588,477412.571253
73589,55399017.517673
73590,6955034.285408
73591,6214127.705425
73592,45180181.351917
73593,1191337.213148
73594,20243068.474134
73595,2239817.607810
73596,8731297.374822
73597,36463237.030671
73598,48621258.276557
73599,5060380.878466
73600,36316679.025902
73601,1541640.046968
73602,2268723.549688
73603,611076.412228
73604,98771541.005536
73605,210486.067315
73606,4113561.682521
73607,1806029.675297
73608,12314.544547
73609,4217749.829907
73610,217664.060256
73611,18339970.328202
73612,407734.262168
73613,75532.932197
73614,57996849.679439
73615,4808513.450557
73616,171661.720125
73617,14357212.684291
73618,1317061.853506
73619,139646201.249362
73620,22161462.813369
73621,1707391.565368
73622,7456904.398637
73623,1718991.548165
73624,3422649.432607
73625,87952.987294
73626,113542365.363482
73627,2174403.955838
73628,6684400.771282
73629,93439.005963
73630,298945.655664
73631,19555208.499700
73632,390617.058651
73633,2968649.806662
73634,24044138.859727
73635,157503024.120645
73636,70474843.644233
73637,2097982.795549
73638,4829335.253603
73639,98124017.652274
73640,176425.580423
73641,2913652.796296
73642,27313.083030
73643,27213210.443250
73644,59959596.160864
73645,243137.322333
73646,860604.051591
73647,46486369.626900
73648,14927872.003870
73649,19314407.812109
73650,1232586.391568
73651,45105381.915465
73652,188857436.107843
73653,462703.461767
73654,805877122.011858
73655,2404163.253453
73656,20845530.876717
73657,8601690.133360
73658,214944335.448847
73659,71313911.686753
73660,4711909.604933
73661,11668399.853294
73662,6975561.443702
73663,1307610353.168697
73664,90707.477206
73665,4198086.835573
73666,7849334.163598
73667,258024.644936
73668,230041575.473778
73669,7186238.998301
73670,2950852.736058
73671,26741034.014993
73672,30957760.712856
73673,74149468.942069
73674,1223523.462185
73675,1603344.811762
73676,9569471.595642
73677,142247440.531816
73678,59079598.211700
73679,10003005.596269
73680,34034466.790040
73681,966793.771791
73682,183205072.811036
73683,11032309.856472
73684,193830.447997
73685,16538617.342516
73686,787676.673826
73687,22222088.324953
73688,1874981.267556
73689,3310137.095952
73690,4143479.380983
73691,85083327.017238
73692,274091253.110941
73693,98769149.069437
73694,834098.824499
73695,337.543019
73696,30942954.791605
73697,29711391.003864
73698,11590669.597331
73699,13909177.112574
73700,1978415.306432
73701,7142476.876540
73702,2153264.448117
73703,146883337.539005
73704,927138.281234
73705,725975.834026
73706,49778.051373
73707,1763096.149876
73708,2957120.281228
73709,2857854.147133
73710,156971482.188002
73711,17676478.571539
73712,185249.473560
73713,204284.286519
73714,42630.001322
73715,1571561.008871
73716,42094918.049488
73717,404419.075486
73718,2902819.897536
73719,148937691.378687
73720,243740167.517774
73721,2174949.413259
73722,1716089.573644
73723,20795060.684915
73724,74502.412180
73725,64201556.493787
73726,79354005.534543
73727,12981422.262077
73728,4810027.340196
73729,6193658.517866
73730,1359510.607136
73731,52240106.402701
73732,4219052.528417
73733,4680233.141969
73734,144933.472770
73735,527971.050667
73736,218916.207990
73737,232506.788746
73738,141494315.197614
73739,4621002.471440
73740,247325.420738
73741,429947.787307
73742,118818.694666
73743,319649319.794824
73744,8816990.788681
73745,119058498.894518
73746,110673368.276498
73747,3298179.847992
73748,6705.714690
73749,824274.362210
73750,3761669.902389
73751,381048.736801
73752,2066145.776465
73753,169677550.354294
73754,2127066.566917
73755,187745206.001796
73756,12649112.282478
73757,13190887.667914
73758,6461.138535
73759,104985748.011970
73760,334115.700451
73761,21678578.355089
73762,5532190.725486
73763,195929.963748
73764,8791067.136022
73765,1515316.755071
73766,205209.083550
73767,52264872.540106
73768,17563989.946275
73769,2412443.653238
73770,12621627.836004
73771,7434878.488406
73772,1146492.523627
73773,257786.215167
73774,12256845.273360
73775,29326864.197253
73776,1003129.771521
73777,2584568.113380
73778,918592.108188
73779,67040.985359
73780,39929746.172435
73781,808227.135162
73782,27987175.591319
73783,34738012.697277
73784,1100123.129246
73785,24850584.346905
73786,754126399.894898
73787,8688077.029308
73788,13765192.175004
73789,486482974.108732
73790,15146275.363348
73791,13826099.493031
73792,3897516.788701
73793,5045266.260053
73794,72402073.814163
73795,1308701.038966
73796,123842.544035
73797,584798.235065
73798,76288393.284419
73799,3423698.443408
73800,57369084.542197
73801,10357621.601976
73802,227201.374006
73803,117620102.235416
73804,65497.386740
73805,16660678.767187
73806,2239142.716755
73807,4987224.816527
73808,3406006.754307
73809,2124883.129201
73810,162593452.217049
73811,51615003.032507
73812,844653.442359
73813,865629.658071
73814,3368818.361676
73815,56561.338208
73816,310782299.239074
73817,151973.235992
73818,7962320.669694
73819,126403.005725
73820,6183158.674142
73821,730324.998672
73822,8102.040321
73823,236527.478671
73824,161648783.020265
73825,640872.128662
73826,6327308.887599
73827,24339648.355085
73828,1168541.334680
73829,7922506.807103
73830,2738569.557632
73831,655446.556635
73832,441899.475595
73833,6134592.810909
73834,7537703.120906
73835,9292458.876733
73836,1513165.855197
73837,53657.625750
73838,28889246.419103
73839,24998135.314253
73840,1847822.300260
73841,7115228.660497
73842,293112724.105038
73843,200504228.652896
73844,2461981.408126
73845,12176058.843089
73846,2163744.142509
73847,847164.408414
73848,16102745.665030
73849,2851085.615107
73850,8648351.078685
73851,102142.756768
73852,27894.647293
73853,1524446.654847
73854,11833083.420181
73855,51235.107822
73856,16876364.021851
73857,3954309.886026
73858,66479.384679
73859,2400564.782882
73860,10196056.719662
73861,394718405.637173
73862,608910.379320
73863,167188584.805952
73864,160026646.260614
73865,40651291.104853
73866,2075508.936366
73867,177143.342757
73868,989608593.172421
73869,1499659.437083
73870,4153981.420606
73871,2209376.400617
73872,1375407.235802
73873,1712220.243930
73874,405595.488974
73875,128431646.269731
73876,42052579.273968
73877,345782.716820
73878,203975086.984151
73879,11011.998643
73880,6756106.155336
73881,14684773.460876
73882,7354402.969681
73883,25113490.316576
73884,427351.314147
73885,2283528.521122
73886,24548729.019771
73887,670164.393822
73888,1199938.572864
73889,2753173.545913
73890,7360924.847089
73891,333258.561959
73892,48362740.806677
73893,141271.749556
73894,2592804.476936
73895,58468.771379
73896,75664.034790
73897,173511749.183459
73898,17009659.127207
73899,1757163.063468
73900,103328162.363771
73901,3547726.108122
73902,16122809.291292
73903,45.861866
73904,51537783.832140
73905,126140870.739545
73906,6711257.623520
73907,35286593.637537
73908,508795.733279
73909,613265732.844894
73910,1793422.129963
73911,9696141.374147
73912,83382.255105
73913,123224.021390
73914,551862.966069
73915,8190561.460995
73916,8398457.602988
73917,531667458.347536
73918,91548.101223
73919,14108.922876
73920,46958818.987267
73921,5870822.520546
73922,2909159.836293
73923,3709560.966129
73924,5568523.335985
73925,2433979.236750
73926,614261.063506
73927,9217808.800092
73928,194970770.995638
73929,27119093.442696
73930,114418003.668148
73931,2470610.190917
73932,4489353.089506
73933,83292674.094386
73934,16321039.250323
73935,124905.201713
73936,244941.929787
73937,2760173.334310
73938,620325414.479748
73939,616808.968210
73940,271996208.776706
73941,118976.666853
73942,2836490.133902
73943,32314681.294623
73944,150399499.038913
73945,964425.338494
73946,98875107.163933
73947,6200518.367377
73948,527824712.176573
73949,123801.525262
73950,715726.411227
73951,76757299.793067
73952,1966895.043804
73953,5661752.252294
73954,166801013.918863
73955,6196847.223309
73956,12857393.464962
73957,39489639.958981
73958,74512.716441
73959,40722835.416359
73960,1640396.435133
73961,18083.700387
73962,547559773.398264
73963,92299770.491096
73964,1260722.511889
73965,3499194.676762
73966,480014.084849
73967,5598723.267265
73968,118162.383719
73969,46478748.212843
73970,5269942.084493
73971,289582.953202
73972,96141972.026812
73973,2912277.966373
73974,9713755.555435
73975,2715986.353480
73976,81174276.852683
73977,2901684.386339
73978,2774887.666101
73979,2754704.540458
73980,63154323.342568
73981,11089261.176914
73982,6790750.431714
73983,1737145.093922
73984,51137.186629
73985,176972997.161540
73986,52401.349736
73987,290781.102796
73988,11188940.080734
73989,3276927.438875
73990,30004776.707636
73991,4914321.375618
73992,472158.509240
73993,1057534897.522040
73994,182266.171208
73995,3912246.871136
73996,2319875.710638
73997,5724015.688835
73998,35390429.759724
73999,12175622.149586
74000,4681429.237549
74001,8352425.006011
74002,2795477.677690
74003,400605766.995427
74004,1156415.714459
74005,3537231.553941
74006,125943.047961
74007,4976895.784949
74008,355954220.195250
74009,492804.468924
74010,64226.924345
74011,2321445.728820
74012,11758151.396720
74013,3507118.816126
74014,255769.548130
74015,172549713.890768
74016,254776358.517338
74017,392063.413481
74018,69609341.503564
74019,1240606.157197
74020,121651.169836
74021,36204136.641644
74022,74580.435640
74023,505946.341864
74024,1430574.996419
74025,3860003.564199
74026,42291329.568967
74027,2835708.329314
74028,299913166.098000
74029,9442059.410953
74030,1921153.349032
74031,191894.099798
74032,54126661.668059
74033,323131693.185137
74034,1625474916.082967
74035,475468.064158
74036,13769308.072322
74037,118381661.287220
74038,532744.990865
74039,142803942.359399
74040,3320572.038356
74041,1855919.790567
74042,153762.722561
74043,7965810.456955
74044,1488303.617438
74045,689970382.299223
74046,4195457.331307
74047,7357063.377329
74048,22815504.680698
74049,109002.698128
74050,1710364.376955
74051,3159509.256610
74052,100940189.951924
74053,1471212.153618
74054,6621285.882775
74055,1274801.615281
74056,968531.501846
74057,437621.295322
74058,7263058.514166
74059,227570.732819
74060,13393963.168006
74061,1662046.049595
74062,14143307.611737
74063,179343.812486
74064,8549834.365100
74065,47303963.617214
74066,8251.135299
74067,22130974.804704
74068,135215.334168
74069,367610.332267
74070,3760623.875022
74071,25225065.576051
74072,208853922.475575
74073,32648112.123129
74074,194800.090346
74075,25483594.771619
74076,38618362.779355
74077,250046445.284069
74078,4260772.607743
74079,3595182.928914
74080,1398011.068467
74081,260168.412253
74082,134422838.768114
74083,12656610.422741
74084,2296586.074632
74085,56048269.951148
74086,28189201.441297
74087,581544.191689
74088,375386887.207906
74089,176781.525655
74090,642705.305013
74091,18367369.662722
74092,15444173.457539
74093,35444127.574792
74094,1063599477.029328
74095,1218107.533501
74096,579154.926497
74097,60233763.433889
74098,10395840.774938
74099,6772624.284624
74100,161596958.278865
74101,24170781.470060
74102,24255602.439479
74103,297293.885837
74104,132623948.343468
74105,37545048.424198
74106,6781456.520277
74107,93378115.050156
74108,50627723.029185
74109,42264.254523
74110,255741.330286
74111,104582499.453630
74112,27972184.736879
74113,249963.310875
74114,14966199.209358
74115,7461763.494066
74116,60710328.100113
74117,3548102.621955
74118,87277345.693448
74119,4098575.997702
74120,111231.075106
74121,5674946.694329
74122,447871.393721
74123,2990968.513261
74124,13205279.978220
74125,63316.021794
74126,638.000966
74127,18278587.266855
74128,4640.512066
74129,8002.358510
74130,19227992.783875
74131,6701200.722163
74132,328666111.011351
74133,647959619.588619
74134,76644573.590084
74135,28784080.777927
74136,181616.128368
74137,17979010.676724
74138,1125970.531354
74139,55240.124224
74140,4034196.226212
74141,367263.322860
74142,9111600.581428
74143,32100077.474721
74144,716449.449443
74145,1904007.097591
74146,1686852.921397
74147,17609983.299660
74148,4884475.769261
74149,11098604.202209
74150,148952.477295
74151,83586.204325
74152,122655022.264339
74153,1201935.388458
74154,30208723.209132
74155,1143340.129268
74156,31967209.854204
74157,7276669.658444
74158,9513072.537426
74159,470170.044810
74160,14836155.622661
74161,123960.853677
74162,136109036.639461
74163,38118789.944087
74164,37658959.394932
74165,31958308.033154
74166,2565314.813956
74167,11129409.250187
74168,6599162.260540
74169,4646.051411
74170,430142.397703
74171,8007126.961917
74172,879211.620625
74173,102998816.155021
74174,18703570.186504
74175,80807.234215
74176,12447.326744
74177,284188.449560
74178,1890515.505695
74179,494841.894945
74180,89990627.265033
74181,10057431.114281
74182,2583553.519190
74183,2620583.025317
74184,27863757.746157
74185,2064595.145715
74186,25334000.309558
74187,847546.966658
74188,5605632.514496
74189,3690404.736521
74190,59654.074927
74191,14978.326279
74192,524990.349646
74193,7876959.765933
74194,6958151.209846
74195,4291524.037991
74196,739514.005543
74197,1014150.070511
74198,26582689.494565
74199,6769853.292772
74200,1508979.441530
74201,193820727.542135
74202,131307386.664260
74203,434319.941516
74204,87858.743107
74205,62799557.391611
74206,115873.921478
74207,302735.954907
74208,85882049.592559
74209,86239467.561298
74210,5101604.236292
74211,627887.774344
74212,5084246.506930
74213,444988.194919
74214,99229162.778425
74215,34282503.192522
74216,1030077.341277
74217,4488627.334035
74218,9536349.037975
74219,382817.291499
74220,92118356.774024
74221,9650782.352120
74222,149362.468960
74223,131489.007773
74224,13222661.812245
74225,8379214.952435
74226,190736937.171424
74227,45630262.539447
74228,606291752.692929
74229,3859633.838171
74230,4968.156226
74231,86168411.671387
74232,49717.550940
74233,9728064.089734
74234,278162995.873690
74235,75041513.339180
74236,6836732.414056
74237,49536716.702465
74238,1602028.370373
74239,37554487.376841
74240,700843.903118
74241,47516241.529995
74242,2749874.490742
74243,4129295.897328
74244,536883.787750
74245,2405960.677629
74246,4323867.937300
74247,143800.278073
74248,213184.328208
74249,210040.963595
74250,37457199.037512
74251,1113709.625008
74252,1946745.852249
74253,327807.087832
74254,2057486.342676
74255,55633287.837441
74256,24714811.195108
74257,5350308.283835
74258,3404067.656747
74259,8360207.249825
74260,279380.421713
74261,315289.536425
74262,873068.343137
74263,7257370.503599
74264,781890.090485
